2025-03-15 07:09:46 root         INFO     Starting GetRecords Consumer


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': '88d8f6e4-c813-4eff-b86e-c69e4079aec0', 'customer_number': 444, 'city': 'Graz', 'country': 'Austria', 'credit_limit': 88557, 'browse_history': [{'product_code': 'S18_3233', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_3191', 'quantity': '1', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49661430595104733930698398175500920186397417635078733874
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': '88d8f6e4-c813-4eff-b86e-c69e4079aec0', 'customer_number': 444, 'city': 'Graz', 'country': 'Austria', 'credit_limit': 88557, 'browse_history': [{'product_code': 'S18_3233', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_3191', 'quantity': '1', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 212225), 'overall_product_quantity': 9, 'overall_in_shopping_cart': 0, 'total_different_products': 2}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580378316941407572597898477586 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': '385468fd-87ad-4614-96ac-27e2eb55d7fc', 'customer_number': 360, 'city': 'Burbank', 'country': 'USA', 'credit_limit': 83442, 'browse_history': [{'product_code': 'S18_3320', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_3856', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S700_2047', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S12_4675', 'quantity': '10', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49661430595104733930698398179896574466516210551260971058
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': '385468fd-87ad-4614-96ac-27e2eb55d7fc', 'customer_number': 360, 'city': 'Burbank', 'country': 'USA', 'credit_limit': 83442, 'browse_history': [{'product_code': 'S18_3320', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_3856', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S700_2047', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S12_4675', 'quantity': '10', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 235918), 'overall_product_quantity': 31, 'overall_in_shopping_cart': 23, 'total_different_products': 4}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580391615125423333518820245522 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': '2fa7383c-d2bf-4121-a375-73a4652bc44f', 'customer_number': 414, 'city': 'Münster', 'country': 'Germany', 'credit_limit': 64597, 'browse_history': [{'product_code': 'S24_1444', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_4027', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_2238', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_1589', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S24_3151', 'quantity': '1', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49661430595104733930698398180284639654612506585061130290
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': '2fa7383c-d2bf-4121-a375-73a4652bc44f', 'customer_number': 414, 'city': 'Münster', 'country': 'Germany', 'credit_limit': 64597, 'browse_history': [{'product_code': 'S24_1444', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_4027', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_2238', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_1589', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S24_3151', 'quantity': '1', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 260443), 'overall_product_quantity': 30, 'overall_in_shopping_cart': 10, 'total_different_products': 5}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580412166864356782214790250514 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': '43e341fb-3d7b-4c19-8c44-3567915f3f31', 'customer_number': 474, 'city': 'Helsinki', 'country': 'Finland', 'credit_limit': 103050, 'browse_history': [{'product_code': 'S18_2949', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S700_4002', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S10_1678', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S24_1046', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_3191', 'quantity': '10', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49661430595104733930698398226979399437227570346556653618
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': '43e341fb-3d7b-4c19-8c44-3567915f3f31', 'customer_number': 474, 'city': 'Helsinki', 'country': 'Finland', 'credit_limit': 103050, 'browse_history': [{'product_code': 'S18_2949', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S700_4002', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S10_1678', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S24_1046', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_3191', 'quantity': '10', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 286883), 'overall_product_quantity': 26, 'overall_in_shopping_cart': 20, 'total_different_products': 5}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580426673974192157764886724626 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': '1ee9a845-2e49-4443-8ff3-c14fed5f5016', 'customer_number': 327, 'city': 'Pasadena', 'country': 'USA', 'credit_limit': 9068, 'browse_history': [{'product_code': 'S18_4522', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S700_2834', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S10_2016', 'quantity': '5', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49661430595104733930698398230285811553873581826572812338
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': '1ee9a845-2e49-4443-8ff3-c14fed5f5016', 'customer_number': 327, 'city': 'Pasadena', 'country': 'USA', 'credit_limit': 9068, 'browse_history': [{'product_code': 'S18_4522', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S700_2834', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S10_2016', 'quantity': '5', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 309277), 'overall_product_quantity': 19, 'overall_in_shopping_cart': 0, 'total_different_products': 3}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580439972158207918685808492562 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': '0a2dcc86-fea9-404a-b70a-c1ad34c1ba33', 'customer_number': 131, 'city': 'Torino', 'country': 'Italy', 'credit_limit': 10115, 'browse_history': [{'product_code': 'S18_4668', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_2887', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S24_3949', 'quantity': '3', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49661430595104733930698398254972076790404315758825832498
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': '0a2dcc86-fea9-404a-b70a-c1ad34c1ba33', 'customer_number': 131, 'city': 'Torino', 'country': 'Italy', 'credit_limit': 10115, 'browse_history': [{'product_code': 'S18_4668', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_2887', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S24_3949', 'quantity': '3', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 343755), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 0, 'total_different_products': 3}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580467777452059055156826734610 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': '11c63812-a666-4d5d-9903-a7f252de072d', 'customer_number': 348, 'city': 'Cork', 'country': 'Ireland', 'credit_limit': 106034, 'browse_history': [{'product_code': 'S18_4027', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S10_1678', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_3278', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_3949', 'quantity': '5', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49661430595104733930698398266182445915690775119533178930
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': '11c63812-a666-4d5d-9903-a7f252de072d', 'customer_number': 348, 'city': 'Cork', 'country': 'Ireland', 'credit_limit': 106034, 'browse_history': [{'product_code': 'S18_4027', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S10_1678', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_3278', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_3949', 'quantity': '5', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 367129), 'overall_product_quantity': 15, 'overall_in_shopping_cart': 2, 'total_different_products': 4}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580491955968451347740320858130 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': 'ffcc42d7-965c-4244-922b-798ca75c161b', 'customer_number': 421, 'city': 'Bruxelles', 'country': 'Belgium', 'credit_limit': 68948, 'browse_history': [{'product_code': 'S18_3233', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_1097', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S10_4698', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S10_4698', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S32_3207', 'quantity': '4', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49661430595104733930698398277346875859831878434162737202
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': 'ffcc42d7-965c-4244-922b-798ca75c161b', 'customer_number': 421, 'city': 'Bruxelles', 'country': 'Belgium', 'credit_limit': 68948, 'browse_history': [{'product_code': 'S18_3233', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_1097', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S10_4698', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S10_4698', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S32_3207', 'quantity': '4', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 392614), 'overall_product_quantity': 21, 'overall_in_shopping_cart': 0, 'total_different_products': 5}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580511298781565181807116156946 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': 'ff42e941-6fa8-4181-ae19-37779149da2e', 'customer_number': 435, 'city': 'Montréal', 'country': 'Canada', 'credit_limit': 144657, 'browse_history': [{'product_code': 'S24_3420', 'quantity': '7', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49661430595104733930698398284380406278349792828029141042
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': 'ff42e941-6fa8-4181-ae19-37779149da2e', 'customer_number': 435, 'city': 'Montréal', 'country': 'Canada', 'credit_limit': 144657, 'browse_history': [{'product_code': 'S24_3420', 'quantity': '7', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 416742), 'overall_product_quantity': 7, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580533059446318245132260868114 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': 'bd9a277f-398c-4e32-b8c9-438f0f24012c', 'customer_number': 488, 'city': 'Leipzig', 'country': 'Germany', 'credit_limit': 152614, 'browse_history': [{'product_code': 'S18_3320', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_1984', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S24_3432', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S700_1691', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49661430595104733930698398293236996832846568498388795442
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': 'bd9a277f-398c-4e32-b8c9-438f0f24012c', 'customer_number': 488, 'city': 'Leipzig', 'country': 'Germany', 'credit_limit': 152614, 'browse_history': [{'product_code': 'S18_3320', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_1984', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S24_3432', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S700_1691', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 443544), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 5, 'total_different_products': 4}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580547566556153620682357342226 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': '830fb2f6-5324-4592-953d-a43ac199ff1e', 'customer_number': 296, 'city': 'Oulu', 'country': 'Finland', 'credit_limit': 97791, 'browse_history': [{'product_code': 'S24_2887', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S18_4933', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S12_1099', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S700_1691', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49661430595104733930698398301671672276297838380617564210
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': '830fb2f6-5324-4592-953d-a43ac199ff1e', 'customer_number': 296, 'city': 'Oulu', 'country': 'Finland', 'credit_limit': 97791, 'browse_history': [{'product_code': 'S24_2887', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S18_4933', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S12_1099', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S700_1691', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 468050), 'overall_product_quantity': 34, 'overall_in_shopping_cart': 17, 'total_different_products': 4}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580581416479102830299249115154 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': '7faf30c0-5baa-470b-bbf1-d46516b9018c', 'customer_number': 222, 'city': 'Kita-ku', 'country': 'Japan', 'credit_limit': 126567, 'browse_history': [{'product_code': 'S700_1138', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S12_4473', 'quantity': '3', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49661430595104733930698398305925882235521719477200748594
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': '7faf30c0-5baa-470b-bbf1-d46516b9018c', 'customer_number': 222, 'city': 'Kita-ku', 'country': 'Japan', 'credit_limit': 126567, 'browse_history': [{'product_code': 'S700_1138', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S12_4473', 'quantity': '3', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 492985), 'overall_product_quantity': 10, 'overall_in_shopping_cart': 0, 'total_different_products': 2}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580603177143855893624393826322 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': 'cc7fa6bc-e54a-4859-966c-c6f9e1c45b95', 'customer_number': 109, 'city': 'New Bedford', 'country': 'USA', 'credit_limit': 37296, 'browse_history': [{'product_code': 'S24_3420', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_2870', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S24_3151', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49661430595104733930698398330543238700334419477776039986
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': 'cc7fa6bc-e54a-4859-966c-c6f9e1c45b95', 'customer_number': 109, 'city': 'New Bedford', 'country': 'USA', 'credit_limit': 37296, 'browse_history': [{'product_code': 'S24_3420', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_2870', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S24_3151', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 518856), 'overall_product_quantity': 16, 'overall_in_shopping_cart': 4, 'total_different_products': 3}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580616475327871654614035070994 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': '2acbb505-29ef-46ee-994e-5eca6c0eae10', 'customer_number': 398, 'city': 'Lisboa', 'country': 'Portugal', 'credit_limit': 55751, 'browse_history': [{'product_code': 'S24_3969', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S72_1253', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_4600', 'quantity': '7', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49661430595104733930698398349074862589207074563612999730
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': '2acbb505-29ef-46ee-994e-5eca6c0eae10', 'customer_number': 398, 'city': 'Lisboa', 'country': 'Portugal', 'credit_limit': 55751, 'browse_history': [{'product_code': 'S24_3969', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S72_1253', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_4600', 'quantity': '7', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 545279), 'overall_product_quantity': 14, 'overall_in_shopping_cart': 0, 'total_different_products': 3}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580634609215165874051655663634 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': '80d27365-5fed-4b5b-8479-df81e9b25d3d', 'customer_number': 239, 'city': 'Bergamo', 'country': 'Italy', 'credit_limit': 38585, 'browse_history': [{'product_code': 'S12_2823', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_4522', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_2300', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S24_1937', 'quantity': '9', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49661430595104733930698398365522298365064108127622791218
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': '80d27365-5fed-4b5b-8479-df81e9b25d3d', 'customer_number': 239, 'city': 'Bergamo', 'country': 'Italy', 'credit_limit': 38585, 'browse_history': [{'product_code': 'S12_2823', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_4522', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_2300', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S24_1937', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 572182), 'overall_product_quantity': 27, 'overall_in_shopping_cart': 16, 'total_different_products': 4}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580659996657377781264324493330 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': '03d2ceb8-35d3-492f-9a0f-c033c6c123f7', 'customer_number': 441, 'city': 'Oulu', 'country': 'Finland', 'credit_limit': 32431, 'browse_history': [{'product_code': 'S18_3029', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S24_3969', 'quantity': '5', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49661430595104733930698398366370964290433578014424956978
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': '03d2ceb8-35d3-492f-9a0f-c033c6c123f7', 'customer_number': 441, 'city': 'Oulu', 'country': 'Finland', 'credit_limit': 32431, 'browse_history': [{'product_code': 'S18_3029', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S24_3969', 'quantity': '5', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 599403), 'overall_product_quantity': 10, 'overall_in_shopping_cart': 0, 'total_different_products': 2}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580682966247950459218643910674 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': '534bd3a0-a914-4bdb-a401-9c182c0485ea', 'customer_number': 250, 'city': 'Milan', 'country': 'Italy', 'credit_limit': 38327, 'browse_history': [{'product_code': 'S32_2509', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_4048', 'quantity': '2', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49661430595104733930698398373932795292123085220199006258
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': '534bd3a0-a914-4bdb-a401-9c182c0485ea', 'customer_number': 250, 'city': 'Milan', 'country': 'Italy', 'credit_limit': 38327, 'browse_history': [{'product_code': 'S32_2509', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_4048', 'quantity': '2', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 622108), 'overall_product_quantity': 7, 'overall_in_shopping_cart': 5, 'total_different_products': 2}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580705935838523137172963328018 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': 'ec025f9e-502a-43f9-bc8a-d0dfcbb4e39e', 'customer_number': 246, 'city': 'Fribourg', 'country': 'Switzerland', 'credit_limit': 112908, 'browse_history': [{'product_code': 'S18_3029', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S700_2047', 'quantity': '1', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49661430595104733930698398408592698540474511767923327026
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': 'ec025f9e-502a-43f9-bc8a-d0dfcbb4e39e', 'customer_number': 246, 'city': 'Fribourg', 'country': 'Switzerland', 'credit_limit': 112908, 'browse_history': [{'product_code': 'S18_3029', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S700_2047', 'quantity': '1', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 645537), 'overall_product_quantity': 11, 'overall_in_shopping_cart': 10, 'total_different_products': 2}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580722860799997741981409214482 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': '38958504-11bc-4b58-aeb8-209bb8d71a57', 'customer_number': 351, 'city': 'Århus', 'country': 'Denmark', 'credit_limit': 104149, 'browse_history': [{'product_code': 'S18_4409', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_2248', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S24_2300', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S24_4048', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_1129', 'quantity': '9', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49661430595104733930698398410687766985866664746164420658
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': '38958504-11bc-4b58-aeb8-209bb8d71a57', 'customer_number': 351, 'city': 'Århus', 'country': 'Denmark', 'credit_limit': 104149, 'browse_history': [{'product_code': 'S18_4409', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_2248', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S24_2300', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S24_4048', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_1129', 'quantity': '9', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 673894), 'overall_product_quantity': 34, 'overall_in_shopping_cart': 25, 'total_different_products': 5}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580742203613111576048204513298 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': '723e6e6d-ca97-4398-8317-1cb67f2fa384', 'customer_number': 491, 'city': 'Reims', 'country': 'France', 'credit_limit': 29640, 'browse_history': [{'product_code': 'S12_1666', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_2248', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S12_3891', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S24_3949', 'quantity': '2', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49661430595104733930698398417260696667111405012150911026
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': '723e6e6d-ca97-4398-8317-1cb67f2fa384', 'customer_number': 491, 'city': 'Reims', 'country': 'France', 'credit_limit': 29640, 'browse_history': [{'product_code': 'S12_1666', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_2248', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S12_3891', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S24_3949', 'quantity': '2', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 698331), 'overall_product_quantity': 15, 'overall_in_shopping_cart': 11, 'total_different_products': 4}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580755501797127336969126281234 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': 'f2ebbd13-8e57-493a-adbd-bef3371e889d', 'customer_number': 142, 'city': 'Brisbane', 'country': 'USA', 'credit_limit': 12459, 'browse_history': [{'product_code': 'S12_3148', 'quantity': '1', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49661430595104733930698398430407764955420500448176504882
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': 'f2ebbd13-8e57-493a-adbd-bef3371e889d', 'customer_number': 142, 'city': 'Brisbane', 'country': 'USA', 'credit_limit': 12459, 'browse_history': [{'product_code': 'S12_3148', 'quantity': '1', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 722976), 'overall_product_quantity': 1, 'overall_in_shopping_cart': 1, 'total_different_products': 1}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580768799981143097890048049170 to Shard shardId-000000000001


2025-03-15 07:10:10 root         INFO     Read User Session {'session_id': '405439e1-a0ea-4b46-ba20-895681f4cf04', 'customer_number': 168, 'city': 'Espoo', 'country': 'Finland', 'credit_limit': 129224, 'browse_history': [{'product_code': 'S18_3278', 'quantity': '5', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49661430595104733930698398456386371893119273105629380658
2025-03-15 07:10:10 root         INFO     Processed User Session {'session_id': '405439e1-a0ea-4b46-ba20-895681f4cf04', 'customer_number': 168, 'city': 'Espoo', 'country': 'Finland', 'credit_limit': 129224, 'browse_history': [{'product_code': 'S18_3278', 'quantity': '5', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 10, 747515), 'overall_product_quantity': 5, 'overall_in_shopping_cart': 5, 'total_different_products': 1}
2025-03-15 07:10:10 root         INFO     Produced record 49661430722085177091134165580783307090978473440144523282 to Shard shardId-000000000001


